"","ID","total_hh_income","net_farm_income","net_remittance_received","cash_assistance_received","total_non_agri_income","rent_annual","other_income_annual","total_income","total_food_annual","net_expense_education","total_cost_chronic_inpatient","total_cost_chronic_outpatient","total_cost_acute","reported_oop","reimbursed_amount","total_health_cost","total_expenditure","income_expenditure_ratio"
"1331",5560,0,126000,0,0,0,0,30000,156000,307320,18808,0,25600,0,25000,8,25600,351728,0.443524541691307
"1332",5567,11993400,33252,54900,0,0,0,300,12081852,271180,19550,0,2000,300,134000,0,2300,293030,41.2307681807323
"1333",5571,0,0,-60000,0,354000,0,95000,389000,236080,0,0,0,0,45000,0,0,236080,1.64774652660115
"1334",5572,0,34300,-6e+05,16,0,0,390000,-175684,203840,9500,0,80600,0,540000,98200,80600,293940,-0.597686602708036
"1335",5575,0,-11000,-276000,48000,1e+05,0,0,-139000,467740,0,0,103600,0,2e+05,0,103600,571340,-0.243287709594987
"1336",5576,255800,51300,-11000,0,0,0,0,296100,301600,0,0,1,0,6000,0,1,301601,0.981760670554806
"1337",5577,0,4900,2e+05,0,84000,180000,185000,653900,213720,30300,0,17360,0,6500,0,17360,261380,2.50172163134134
"1338",5580,0,-26150,303000,1004,0,0,0,277854,158600,0,0,7400,0,74000,0,7400,166000,1.67381927710843
"1339",5581,53000,0,0,0,52000,0,0,105000,157300,9000,0,0,0,55000,0,0,166300,0.631389055923031
"1340",5582,0,-10,0,0,162000,0,0,161990,187720,9600,0,0,400,15000,0,400,197720,0.819289904916043
"1341",5583,0,-32445,0,4000,252000,0,180000,403555,298740,20300,0,0,0,12000,0,0,319040,1.26490408726179
"1342",5584,28000,-140,230400,54400,0,0,0,312660,187720,500,0,0,500,5000,0,500,188720,1.65674014412887
"1343",5585,195000,225052,210000,0,0,0,1100,631152,377676,34500,0,0,9650,50000,0,9650,421826,1.49623778524795
"1344",5586,60000,197350,-15000,17000,20800,0,6000,286150,190580,0,0,0,0,6000,1360,0,190580,1.50146919928639
"1345",5587,160000,48300,0,0,0,0,200,208500,175500,12600,0,0,0,38000,0,0,188100,1.10845295055821
"1346",5588,213000,-21792,2000,50000,0,0,371500,614708,244920,0,0,0,1540,12000,0,1540,246460,2.49414915199221
"1347",5589,3000,50500,19000,0,0,0,0,72500,349180,0,0,45000,0,120000,40000,45000,394180,0.183926125120503
"1348",5598,240000,181500,0,0,0,0,0,421500,294320,2428,0,0,3000,60000,0,3000,299748,1.40618119220145
"1349",5614,229000,3862,230000,6000,0,0,0,468862,171600,0,0,9000,0,40000,10000,9000,180600,2.59613510520487
"1350",5616,0,-12840,720000,0,0,0,12000,719160,257400,24000,0,20500,1100,50000,0,21600,303000,2.37346534653465
"1351",5617,552500,102550,-205000,0,0,0,0,450050,172640,32300,0,0,400,15000,0,400,205340,2.19173078796143
"1352",5618,570000,2047800,0,0,0,0,2000,2619800,358800,119400,0,0,0,35000,0,0,478200,5.478460895023
"1353",5630,1730000,0,0,0,0,0,395000,2125000,893100,271100,0,28600,1250,30000,500,29850,1194050,1.77965746828022
"1354",5638,182000,-16792,35000,0,0,0,0,200208,179920,0,0,0,0,40000,0,0,179920,1.11276122721209
"1355",5640,68100,-10050,-5000,25600,0,0,0,78650,376480,11100,0,54390,1600,60000,0,55990,443570,0.177311360100999
"1356",5641,0,-55000,-870000,0,0,0,208600,-716400,300560,0,0,96360,0,118000,0,96360,396920,-1.80489771238537
"1357",5642,0,-32300,192000,0,60000,0,0,219700,328120,0,0,0,2800,68000,0,2800,330920,0.66390668439502
"1358",5646,325000,224500,60000,0,0,0,0,609500,286936,57100,0,4000,0,40000,0,4000,348036,1.751255617235
"1359",5647,360000,83800,0,0,0,0,0,443800,250120,24400,0,0,0,30000,0,0,274520,1.61663995337316
"1360",5648,0,701500,0,0,0,0,0,701500,172120,22250,0,0,0,30000,0,0,194370,3.60909605391779
"1361",5650,0,69160,1017000,0,0,0,480000,1566160,283556,0,0,0,0,0,0,0,283556,5.52328287886696
"1362",5656,277200,-12225,0,0,0,0,0,264975,126880,19100,0,0,0,400,0,0,145980,1.81514591039868
"1363",5661,0,-10100,0,0,592400,0,0,582300,845780,0,0,21600,2000,535000,0,23600,869380,0.669787664772597
"1364",5662,0,-15500,25000,24000,0,0,0,33500,388960,0,0,0,0,0,26000,0,388960,0.0861271081859317
"1365",5663,586000,1000,0,48000,0,0,15000,650000,497380,0,0,3960,0,3000,7500,3960,501340,1.2965253121634
"1366",5664,58000,-247708,50000,0,0,0,0,-139708,361660,116000,0,0,0,55000,0,0,477660,-0.292484193778001
"1367",5667,31000,75700,0,0,0,0,0,106700,278980,3550,0,0,0,23000,0,0,282530,0.377659009662691
"1368",5668,1e+05,-7200,0,0,0,0,0,92800,712400,0,0,0,0,18000,0,0,712400,0.130263896687254
"1369",5675,0,89680,-325000,0,495550,0,780000,1040230,648960,151300,0,3300,0,17500,5000,3300,803560,1.29452685549306
"1370",5676,104000,83600,1300000,0,994000,0,5000,2486600,235560,0,0,650,3500,21500,0,4150,239710,10.3733678194485
"1371",5679,0,0,-5e+05,0,7985600,0,13000,7498600,452400,0,0,44000,0,72300,0,44000,496400,15.1059629331185
"1372",5680,32694000,11600,60000,0,0,0,3600,32769200,175500,0,0,12380,9800,20000,0,22180,197680,165.768919465803
"1373",5684,548000,24500,0,48000,0,0,42000,662500,385632,178500,0,84200,0,130000,0,84200,648332,1.02185300124011
"1374",5692,710000,341675,0,0,0,0,0,1051675,128180,39100,0,0,0,70000,0,0,167280,6.28691415590627
"1375",5693,389000,220300,0,0,0,0,0,609300,176280,48400,0,13650,0,35000,12000,13650,238330,2.55653925229723
"1376",5694,78000,234875,-175000,0,0,0,0,137875,99580,21250,0,8450,9100,35000,0,17550,138380,0.99635062870357
"1377",5696,0,260300,0,32000,847000,0,5000,1144300,213980,88700,0,16400,12185,15000,300,28585,331265,3.45433414335955
"1378",5701,2e+05,174002,0,32000,0,0,0,406002,398580,0,0,0,6100,2500,4600,6100,404680,1.00326677868933
"1379",5703,120000,88700,0,0,0,0,0,208700,167180,0,0,0,500,500,0,500,167680,1.24463263358779
"1380",5705,45000,117500,0,0,0,0,10000,172500,128960,11980,0,1300,0,1300,2000,1300,142240,1.21273903262092
"1381",5707,120000,1918950,0,0,0,0,4000,2042950,114400,9200,0,0,4300,4300,0,4300,127900,15.9730258014073
"1382",5709,80000,101200,0,0,0,0,700,181900,95160,7900,0,0,0,0,15000,0,103060,1.76499126722298
"1383",5710,376000,0,0,0,0,0,43800,419800,196352,19500,0,26600,2700,47000,1100,29300,245152,1.71240699647566
"1384",5711,133000,6000,-53000,0,0,0,13000,99000,234364,1200,0,0,10,3000,3000,10,235574,0.420250112491192
"1385",5712,230000,-22720,295500,48000,0,0,16380,567160,201240,0,0,0,0,350000,600,0,201240,2.81832637646591
"1386",5713,267000,-29500,-60000,0,0,0,6500,184000,397800,0,0,4800,0,30000,6000,4800,402600,0.457029309488326
"1387",5714,1032000,0,0,0,0,0,80200,1112200,475020,34900,0,6100,0,10000,6100,6100,516020,2.15534281616992
"1388",5716,216000,-16750,1200000,96000,36000,0,678746,2209996,319540,56350,0,33800,0,68900,68900,33800,409690,5.39431277307232
"1389",5717,474000,-62998,0,72000,0,0,1050,484052,201240,0,0,0,6500,8000,8000,6500,207740,2.33008568402811
"1390",5718,252000,0,2e+05,0,240000,0,1750,693750,303160,44080,0,263004,0,260000,260000,263004,610244,1.13684034582888
"1391",5719,266000,-18700,2020000,48000,0,0,40000,2355300,277160,49000,0,0,0,55000,55000,0,326160,7.22130242825607
"1392",5720,465000,77500,0,48000,0,0,342000,932500,562120,234800,0,29550,0,35000,25000,29550,826470,1.12829261800186
"1393",5721,730000,-12599,-40000,0,0,0,315000,992401,656240,81500,0,7680,3200,60000,25000,10880,748620,1.32564051187518
"1394",5723,0,0,0,24000,175000,0,0,199000,269880,0,0,0,0,25000,8000,0,269880,0.737364754705795
"1395",5726,270000,-28350,0,19200,58000,0,2700,321550,372580,0,0,5900,65,9000,9000,5965,378545,0.849436658785613
"1396",5729,1e+05,0,0,0,0,0,127000,227000,490100,20200,0,0,0,5000,500,0,510300,0.444836370762297
"1397",5730,1075780,-5550,-450000,0,0,0,135000,755230,411840,0,0,0,0,1e+05,68986,0,411840,1.83379467754468
"1398",5731,531500,0,0,0,0,0,220000,751500,296920,83500,0,0,0,25000,0,0,380420,1.97544818884391
"1399",5732,360000,0,0,0,0,0,140000,5e+05,484536,7200,0,0,0,35000,500,0,491736,1.01680576569541
"1400",5735,4245000,-7200,-226100,0,420000,0,39300,4471000,275600,0,0,0,0,10000,1500,0,275600,16.2227866473149
"1401",5736,533500,-6030,0,0,431000,60000,108000,1126470,439400,77000,0,0,0,20000,0,0,516400,2.1813903950426
"1402",5742,510500,-7500,0,24000,0,0,0,527000,286000,207300,0,0,0,20000,3000,0,493300,1.06831542671802
"1403",5746,317100,0,-730000,0,0,0,257031,-155869,514904,0,0,5276,0,10000,500,5276,520180,-0.299644353877504
"1404",5747,157000,0,602000,0,0,0,31000,790000,290680,0,0,14600,0,30000,0,14600,305280,2.58778825995807
"1405",5748,274000,0,298000,0,100400,0,112,672512,242476,178500,0,13320,120,30000,1976,13440,434416,1.54808294353799
"1406",5750,384000,-32500,50000,48000,0,0,0,449500,401960,0,0,0,0,90000,5000,0,401960,1.1182704746741
"1407",5752,813000,-42330,0,0,0,0,111000,881670,563940,300,0,0,0,22000,0,0,564240,1.56257975329647
"1408",5754,34000,-10400,1e+06,20000,0,0,218000,1261600,317876,11400,0,0,0,30000,0,0,329276,3.83143624193686
"1409",5757,448000,124200,0,48000,0,30000,7000,657200,530400,241900,0,0,0,25000,5000,0,772300,0.850964651042341
"1410",5760,1104000,0,0,0,0,0,677000,1781000,534612,12400,0,11000,0,12000,0,11000,558012,3.19168763395769
"1411",5763,482000,-7300,0,24000,0,0,56000,554700,483860,0,0,6550,0,25000,0,6550,490410,1.13109439040803
"1412",5764,0,500,-1350000,0,344000,0,3000,-1002500,245960,0,0,111540,0,60000,5000,111540,357500,-2.8041958041958
"1413",5765,0,-24500,-60000,48000,283000,0,61000,307500,227500,71950,0,5920,650,68000,5800,6570,306020,1.00483628521012
"1414",5767,0,-22500,-4e+05,0,596400,0,0,173900,228800,0,0,0,0,5e+05,0,0,228800,0.760052447552448
"1415",5768,0,10600,240000,0,0,120000,0,370600,182520,92100,0,0,0,2e+05,0,0,274620,1.34950112883257
"1416",5769,54000,-19298,0,0,915000,0,1105000,2054702,658840,69200,0,1320,0,60000,0,1320,729360,2.81713008665131
"1417",5771,3e+05,-16600,0,0,0,0,0,283400,440960,44100,0,0,0,10000,0,0,485060,0.584257617614316
"1418",5772,0,5300,840000,0,482600,0,0,1327900,404560,74250,0,47115,0,174295,12315,47115,525925,2.52488472690973
"1419",5777,0,-31500,240000,0,0,0,240000,448500,173160,2000,3e+05,3e+05,0,3e+05,300,6e+05,775160,0.578590226533877
"1420",5780,0,-300,720000,48000,139700,240000,840000,1987400,429000,0,0,14400,0,14400,0,14400,443400,4.48218313035634
"1421",5782,0,0,420000,0,243000,0,0,663000,183820,70480,0,0,300,92300,0,300,254600,2.60408483896308
"1422",5785,0,-300,1200000,0,298800,0,60000,1558500,270400,0,0,72720,0,72700,2020,72720,343120,4.54214269060387
"1423",5788,0,0,0,48000,588000,0,0,636000,601120,30290,0,25060,0,29060,0,25060,656470,0.968818072417628
"1424",5809,239000,68000,0,0,0,0,298000,605000,500500,64200,0,27500,0,35000,18000,27500,592200,1.02161431948666
"1425",5814,2182000,-7000,0,24000,0,0,5000,2204000,184080,87400,7000,85050,37350,120000,30000,129400,400880,5.49790460985831
"1426",5820,30000,187700,420000,0,0,0,264000,901700,284440,45000,0,6160,0,40000,30000,6160,335600,2.68682955899881
"1427",5824,0,-3400,0,0,490000,180000,0,666600,254800,35280,0,41100,0,95000,32000,41100,331180,2.01280270547738
"1428",5825,0,-19500,0,0,394000,0,0,374500,196560,63060,0,0,0,4000,5000,0,259620,1.44249287420076
"1429",5830,0,0,0,0,-2e+06,0,0,-2e+06,224016,47300,0,15550,50,35000,0,15600,286916,-6.97068131439167
"1430",5831,0,4500,1215000,0,0,0,0,1219500,429520,34250,0,0,0,150000,0,0,463770,2.62953619250922
"1431",5832,60000,28340,3e+05,0,0,0,0,388340,174720,0,0,13300,0,13000,0,13300,188020,2.06541857249229
"1432",5834,0,0,1024000,48000,199000,0,0,1271000,260000,0,3000,10505,0,2e+05,0,13505,273505,4.64708140619001
"1433",5836,960000,50000,0,17500,90400,0,21000,1138900,460200,76400,0,0,1160,45000,35000,1160,537760,2.11785926807498
"1434",5844,688000,-11800,0,24000,0,0,135000,835200,331760,29400,0,24700,0,30000,0,24700,385860,2.16451562742964
"1435",5845,0,0,8e+05,0,0,0,10000,810000,366340,46000,0,8780,0,20000,0,8780,421120,1.92344224924012
"1436",5848,751000,34480,0,0,0,0,132000,917480,534924,0,0,0,0,22000,0,0,534924,1.71515953668185
"1437",5849,5559500,-17800,0,0,0,0,6000,5547700,490620,37500,0,4119,450,30000,0,4569,532689,10.414519541421
"1438",5857,470000,0,0,0,0,0,0,470000,206440,51900,0,0,0,15000,3500,0,258340,1.81930788882868
"1439",5858,0,0,0,30000,397500,0,360000,787500,286520,206200,0,0,0,15000,0,0,492720,1.59827082318558
"1440",5859,535000,-19200,0,0,0,0,0,515800,322400,238500,0,0,0,12000,0,0,560900,0.919593510429667
"1441",5868,0,82500,-60000,0,0,0,1200000,1222500,177320,33500,0,0,0,50000,10000,0,210820,5.79878569395693
"1442",5871,0,-2400,-340000,0,628000,0,0,285600,200200,0,0,0,0,20000,0,0,200200,1.42657342657343
"1443",5873,382000,0,0,0,0,0,324000,706000,600600,0,0,105308,0,105300,5000,105308,705908,1.00013032859806
"1444",5876,0,205000,-240000,48000,0,0,0,13000,177320,0,0,0,0,8e+05,80000,0,177320,0.0733137829912024
"1445",5878,0,800,1920000,0,297600,72000,0,2290400,195000,101500,0,0,0,20000,0,0,296500,7.7247892074199
"1446",5879,0,0,-260000,0,433400,60000,0,233400,187720,0,0,0,0,15000,0,0,187720,1.24334114638824
"1447",5880,0,-20500,-420000,96000,398800,0,0,54300,280176,104500,0,258,8000,1500000,0,8258,392934,0.138191146604773
"1448",5881,0,53992,1400000,0,1451400,0,0,2905392,1067716,179550,0,37540,0,95000,16400,37540,1284806,2.26134684925195
"1449",5882,0,0,0,0,596400,0,700800,1297200,527800,102850,0,0,0,35000,0,0,630650,2.05692539443431
"1450",5883,0,-7532,50000,48000,0,0,0,90468,136760,0,0,0,0,43000,5000,0,136760,0.66150921322024
"1451",5884,562000,82024,0,55800,0,0,0,699824,372216,25408,0,95400,0,50000,0,95400,493024,1.41945219705329
"1452",5885,296000,32108,0,48000,0,0,0,376108,211640,0,0,10400,0,24200,0,10400,222040,1.69387497748153
"1453",5886,360000,-5100,0,0,286600,0,0,641500,310440,159900,0,3120,0,13720,0,3120,473460,1.35491910615469
"1454",5891,405000,388000,145000,0,120000,0,200,1058200,258960,0,0,0,1235,124500,5000,1235,260195,4.06694978765926
"1455",5892,0,-46200,191000,0,48000,0,100,192900,201656,74200,40000,21580,0,80000,0,61580,337436,0.571663959980559
"1456",5894,385000,-500,195000,0,0,0,100,579600,355680,34900,90000,82700,3580,218000,0,176280,566860,1.02247468510743
"1457",5895,45278500,-408,0,7400,0,0,10,45285502,590200,31400,0,26880,1000,5400000,13000,27880,649480,69.7257837038862
"1458",5896,0,2,0,0,338000,3e+05,100,638102,117000,0,0,11240,0,20000,1080,11240,128240,4.97584217092951
"1459",5899,0,-1950,480000,0,0,0,100100,578150,328016,66600,0,15385,120,32500,7000,15505,410121,1.40970591605892
"1460",5902,0,0,710000,1000,330000,0,500,1041500,231920,58800,0,0,27500,223500,0,27500,318220,3.27289296712966
"1461",5903,0,289000,0,0,148000,30000,100,467100,443040,209500,0,42440,0,50700,14500,42440,694980,0.672105672105672
"1462",5904,0,0,0,0,0,240000,2500,242500,265460,0,0,17790,0,30000,2200,17790,283250,0.856134157105031
"1463",5905,3e+05,0,0,2596,249000,0,400,551996,240240,0,0,0,0,15000,0,0,240240,2.29768564768565
"1464",5906,0,0,615000,0,0,0,260100,875100,215800,26100,0,0,300,405000,0,300,242200,3.61312964492155
"1465",5909,718500,299000,0,48000,0,0,1000,1066500,572000,189100,0,69630,0,150000,15000,69630,830730,1.2838106243906
"1466",5912,3500000,-15500,-680000,0,0,0,800,2805300,408720,86000,0,0,200,10000,800,200,494920,5.66818879818961
"1467",5915,271500,-19600,293000,0,80000,0,1000,625900,327600,36500,0,17400,350,85000,0,17750,381850,1.63912531098599
"1468",5921,1740000,-16340,0,0,0,0,0,1723660,202800,36950,0,45300,15000,70000,0,60300,300050,5.744575904016
"1469",5924,743500,5000,5000,0,0,0,1200,754700,249600,114500,0,0,150,10000,0,150,364250,2.07192862045299
"1470",5927,0,-12712,0,0,0,0,0,-12712,2125032,120000,0,22000,0,25000,0,22000,2267032,-0.00560733152421316
"1471",5933,9735000,-22400,0,0,0,0,1000,9713600,203840,44200,0,0,22900,25000,0,22900,270940,35.8514800324795
"1472",5936,328000,14700,0,96000,0,0,0,438700,452920,18550,0,46300,1000,41300,0,47300,518770,0.84565414345471
"1473",5938,0,17900,-70000,0,710000,0,40000,697900,140400,0,0,0,1900,2000,1500,1900,142300,4.90442726633872
"1474",5939,236000,46750,750000,48000,0,0,1000,1081750,187200,0,0,0,0,2000,1500,0,187200,5.77857905982906
"1475",5944,396640,39400,450000,24000,0,0,0,910040,70616,0,125500,90740,350,3e+05,0,216590,287206,3.16859675633517
"1476",5945,0,-15348,75000,0,0,0,0,59652,128180,11800,0,0,22108,50000,0,22108,162088,0.368022308869256
"1477",5946,30000,12500,260000,0,0,0,0,302500,178880,7900,0,0,4476,70000,0,4476,191256,1.58164972602167
"1478",5947,210000,309085,0,0,0,0,0,519085,139360,0,0,11300,0,70000,0,11300,150660,3.44540687641046
"1479",5949,480000,-25500,0,0,0,0,0,454500,277680,43200,0,27140,10,15000,30000,27150,348030,1.3059219032842
"1480",5953,3365000,3500,1100000,54000,0,0,12000,4534500,560560,0,0,97900,0,60000,0,97900,658460,6.88652309935304
"1481",5954,0,-80950,435000,24000,0,0,500,378550,409240,0,0,10000,250,60000,15000,10250,419490,0.902405301675844
"1482",5959,0,0,0,0,985000,144000,373000,1502000,500240,111100,0,1858,285,35000,200,2143,613483,2.4483156012473
"1483",5962,0,106400,426000,0,0,0,0,532400,394680,92500,0,1200,250,15000,40000,1450,488630,1.08957698053742
"1484",5963,0,-17100,177504,0,0,0,2300,162704,186680,70000,0,0,1200,20000,5000,1200,257880,0.630929114316736
"1485",5965,286000,-52200,0,0,0,0,800,234600,335920,87500,0,200,0,65000,15000,200,423620,0.55379821538171
"1486",5971,236000,-17000,0,0,0,72000,6200,297200,486200,292000,0,3350,2150,25000,10000,5500,783700,0.379226744927906
"1487",5976,0,67900,0,48000,0,0,100,116000,323440,112200,0,50800,0,75000,0,50800,486440,0.238467231313214
"1488",5977,3e+05,30000,0,78000,140000,0,500,548500,377000,48300,35000,22280,3700,75000,0,60980,486280,1.12795097474706
"1489",5978,672200,0,0,48000,0,0,500,720700,206960,0,0,18100,1500,23000,0,19600,226560,3.18105579096045
"1490",5980,252000,0,0,0,0,0,0,252000,135200,0,0,22209,0,32209,0,22209,157409,1.60092497887668
"1491",5983,0,0,0,96000,0,0,0,96000,109200,0,0,41000,0,51000,20000,41000,150200,0.639147802929427
"1492",5985,305000,-500,0,48000,0,0,0,352500,323960,0,0,57000,2200,55000,30000,59200,383160,0.919981208894457
"1493",5986,370000,18600,0,0,0,0,0,388600,297440,0,0,42604,10000,31500,0,52604,350044,1.11014615305504
"1494",5988,388000,8,0,96000,0,0,0,484008,273000,0,0,68000,0,77100,0,68000,341000,1.41937829912023
"1495",5991,51600,-2218,368000,2800,0,0,0,420182,170040,0,0,0,320,36485,15000,320,170360,2.46643578304766
"1496",5992,94000,-9600,180002,27600,0,0,0,292002,161980,0,0,3000,0,8000,0,3000,164980,1.76992362710632
"1497",5993,260000,122400,0,48000,0,0,0,430400,477360,35400,0,20500,0,25000,3000,20500,533260,0.807110977759442
"1498",5994,174008,12900,0,24000,0,0,91000,301908,490100,65200,0,0,0,20000,0,0,555300,0.543684494867639
"1499",5995,240000,46900,0,24400,0,0,0,311300,269880,56300,0,0,0,3700,10000,0,326180,0.954381016616592
"1500",5996,2e+05,1506302,30000,0,0,0,8000,1744302,374400,164000,0,0,0,4500,15000,0,538400,3.2397882615156
"1501",5997,0,125150,-60000,0,0,144000,75000,284150,313040,0,0,0,2200,4800,2500,2200,315240,0.901376728841518
"1502",5998,0,-11100,0,28800,0,0,360000,377700,280280,14000,0,0,0,35000,0,0,294280,1.28347152371891
"1503",5999,0,289225,-176000,0,0,0,562000,675225,243620,0,0,0,0,3000,8000,0,243620,2.7716320499138
"1504",6000,166000,344250,-80000,0,0,0,10000,440250,739700,8300,0,0,0,3700,0,0,748000,0.588569518716578
"1505",6002,0,254400,0,6400,0,0,62000,322800,222560,62080,0,0,0,2500,0,0,284640,1.13406408094435
"1506",6008,0,780750,-276000,48000,420000,0,0,972750,308100,50400,96000,0,0,96000,70000,96000,454500,2.14026402640264
"1507",6009,0,33310,310000,0,0,0,0,343310,178360,84100,0,0,0,21000,0,0,262460,1.30804694048617
"1508",6010,0,-2600,0,86400,420000,0,0,503800,428480,12200,0,0,15000,19000,3000,15000,455680,1.10560042134831
"1509",6011,0,-7250,-97000,0,198000,0,0,93750,114400,16270,0,0,0,4000,3000,0,130670,0.71745618734216
"1510",6013,0,76740,294000,16000,0,0,15000,401740,244920,800,0,0,120,29000,0,120,245840,1.63415229417507
"1511",6014,650000,277000,-270000,0,0,0,0,657000,204880,-23300,0,0,0,3000,0,0,181580,3.61823989426148
"1512",6015,0,1243500,0,0,0,0,276000,1519500,377520,45400,0,0,1500,1e+05,0,1500,424420,3.58018001036709
"1513",6017,0,18800,5e+05,60000,0,0,10000,588800,291200,6500,0,473850,0,3e+05,65000,473850,771550,0.763139135506448
"1514",6021,0,176100,-80000,0,0,0,0,96100,287560,32700,0,7200,350,30000,20000,7550,327810,0.293157621793112
"1515",6022,210000,26050,-40000,0,0,0,20000,216050,317980,0,0,16300,2500,1e+05,0,18800,336780,0.641516717144724
"1516",6028,736000,-200,0,96000,0,0,0,831800,427960,160400,0,47920,3700,51620,0,51620,639980,1.29972811650364
"1517",6030,162250,-2240,50000,0,0,0,0,210010,225160,27950,0,0,380,30000,0,380,253490,0.828474496035347
"1518",6036,10000,321800,90000,72000,0,0,0,493800,138320,10350,0,0,100,5000,3000,100,148770,3.31921758419036
"1519",6039,48000,-4100,0,0,0,0,80000,123900,186680,35952,0,9500,0,25000,30000,9500,232132,0.533748039908328
"1520",6048,0,-11900,205000,0,0,0,200,193300,157040,13200,0,0,0,15000,40000,0,170240,1.13545582706767
"1521",6050,81900,26600,0,60000,0,0,200,168700,164840,0,0,0,0,32000,0,0,164840,1.02341664644504
"1522",6051,30000,-4700,207000,48000,0,0,0,280300,320736,48850,0,12540,6350,15000,0,18890,388476,0.721537495237801
"1523",6060,520000,1e+05,0,0,0,0,0,620000,203320,0,0,48300,0,55000,2000,48300,251620,2.46403306573404
"1524",6061,0,0,230000,48000,0,0,0,278000,157560,59600,0,8080,0,9000,0,8080,225240,1.23423903391937
"1525",6067,0,5200,6e+05,0,0,0,14000,619200,256880,0,0,52880,0,105920,0,52880,309760,1.99896694214876
